player_id,stat,value
430735,IndirectFreeKicks,2.0
430735,IndirectRedCards,0.0
430735,LinebreaksAttempted,133.0
430735,LinebreaksAttemptedAllLines,8.0
430735,LinebreaksAttemptedAttackingAndMidfieldLine,9.0
430735,LinebreaksAttemptedAttackingLine,44.0
430735,LinebreaksAttemptedAttackingLineCompleted,34.0
430735,LinebreaksAttemptedAttackingLineCompletedOnly,25.0
430735,LinebreaksAttemptedAttackingLineOnly,27.0
430735,LinebreaksAttemptedCompleted,97.0
430735,LinebreaksAttemptedDefensiveLine,13.0
430735,LinebreaksAttemptedDefensiveLineCompleted,7.0
430735,LinebreaksAttemptedDefensiveLineCompletedOnly,4.0
430735,LinebreaksAttemptedDefensiveLineOnly,4.0
430735,LinebreaksAttemptedMidfieldAndDefensiveLine,1.0
430735,LinebreaksAttemptedMidfieldLine,76.0
430735,LinebreaksAttemptedMidfieldLineCompleted,56.0
430735,LinebreaksAttemptedMidfieldLineCompletedOnly,47.0
430735,LinebreaksAttemptedMidfieldLineOnly,58.0
430735,LinebreaksAttemptedUnderPressure,59.0
430735,LinebreaksCompletedAllLines,3.0
430735,LinebreaksCompletedAttackingAndMidfieldLine,6.0
430735,LinebreaksCompletedMidfieldAndDefensiveLine,0.0
430735,LinebreaksCompletedUnderPressure,40.0
430735,MatchesPlayed,8.0
430735,NumberOfInvolvements,987.0
430735,NumberOfPossessionSequences,431.0
430735,NumberOfShotEndingSequences,46.0
430735,OffersToReceiveInBehind,165.0
430735,OffersToReceiveInBetween,137.0
430735,OffersToReceiveInFront,110.0
430735,OffersToReceiveInside,90.0
430735,OffersToReceiveOutside,322.0
430735,OffersToReceiveTotal,412.0
430735,Offsides,4.0
430735,OwnGoals,0.0
430735,Passes,474.0
430735,PassesCompleted,433.0
430735,Penalties,0.0
430735,PenaltiesScored,0.0
430735,ReceivedOffersToReceive,132.0
430735,ReceptionsBetweenMidfieldAndDefensiveLine,118.0
430735,ReceptionsInBehind,16.0
430735,ReceptionsUnderDirectPressure,14.0
430735,ReceptionsUnderIndirectPressure,158.0
430735,ReceptionsUnderNoPressure,272.0
430735,ReceptionsUnderPressure,172.0
430735,RedCards,0.0
430735,SpeedRuns,907.0
430735,Sprints,363.0
430735,SubstitutionsIn,0.0
430735,SubstitutionsOut,0.0
430735,TakeOnsCompleted,1.0
430735,Threat,2.377964660525322
430735,ThrowIns,57.0
430735,TimePlayed,857.4236500000001
430735,TopSpeed,33.32626724243164
430735,TotalDistance,87986.0517578125
430735,XG,0.34708335995674133
430735,YellowCards,1.0
441234,Assists,2.0
441234,AttemptAtGoal,8.0
441234,AttemptAtGoalAgainstOnTarget,0.0
441234,AttemptAtGoalBlocked,2.0
441234,AttemptAtGoalFromBallProgression,4.0
441234,AttemptAtGoalFromCorner,0.0
441234,AttemptAtGoalFromCross,1.0
441234,AttemptAtGoalFromFreekick,1.0
441234,AttemptAtGoalFromFreeKicks,0.0
441234,AttemptAtGoalFromOther,2.0
441234,AttemptAtGoalFromPass,1.0
441234,AttemptAtGoalFromPenalty,0.0
441234,AttemptAtGoalFromRebound,0.0
441234,AttemptAtGoalInsideThePenaltyArea,6.0
441234,AttemptAtGoalInsideThePenaltyAreaOnTarget,1.0
441234,AttemptAtGoalOffTarget,5.0
441234,AttemptAtGoalOnTarget,1.0
441234,AttemptAtGoalOutsideThePenaltyArea,2.0
441234,AttemptAtGoalOutsideThePenaltyAreaOnTarget,0.0
441234,AttemptedBallProgressions,33.0
441234,AttemptedSwitchesOfPlay,2.0
441234,AvgSpeed,6.429983711242675
441234,CompletedBallProgressions,20.0
441234,CompletedSwitchesOfPlay,1.0
441234,Corners,2.0
441234,Crosses,7.0
441234,CrossesCompleted,3.0
441234,DefensivePressuresApplied,209.0
441234,DirectDefensivePressuresApplied,17.0
441234,DirectFreeKicks,5.0
441234,DirectRedCards,0.0
441234,DistanceHighSpeedRunning,6560.190002441406
441234,DistanceHighSpeedSprinting,1668.1099700927734
441234,DistanceJogging,19577.45947265625
441234,DistanceLowSpeedSprinting,3032.260040283203
441234,DistanceWalking,15250.539306640625
441234,DistributionsCompletedUnderPressure,53.0
441234,DistributionsUnderPressure,96.0
441234,ForcedTurnovers,20.0
441234,FoulsAgainst,3.0
441234,FoulsFor,10.0
441234,FreeKicks,5.0
441234,GKSaves,0.0
441234,GKSavesOnTarget,0.0
441234,GoalkeeperDefensiveActionsInsidePenaltyArea,0.0
441234,GoalkeeperDefensiveActionsOutsidePenaltyArea,0.0
441234,GoalkeeperSavePercentage,0.0
